CroppedImage,Full_Image,Set
lat_32.26134_lon_119.42026.npz.npy,lat_32.26134_lon_119.42026.npz,Train
lat_32.26224_lon_119.37274.npz.npy,lat_32.26224_lon_119.37274.npz,Train
lat_32.26400_lon_-81.28896.npz.npy,lat_32.26400_lon_-81.28896.npz,Train
lat_32.26430_lon_-110.91671.npz.npy,lat_32.26430_lon_-110.91671.npz,Train
lat_32.26648_lon_119.13509.npz.npy,lat_32.26648_lon_119.13509.npz,Train
lat_32.26894_lon_-96.00640.npz.npy,lat_32.26894_lon_-96.00640.npz,Train
lat_32.26950_lon_-95.98265.npz.npy,lat_32.26950_lon_-95.98265.npz,Train
lat_32.27437_lon_-107.76885.npz.npy,lat_32.27437_lon_-107.76885.npz,Train
lat_32.27955_lon_112.12164.npz.npy,lat_32.27955_lon_112.12164.npz,Train
lat_32.28259_lon_105.70180.npz.npy,lat_32.28259_lon_105.70180.npz,Train
lat_32.28303_lon_-95.34111.npz.npy,lat_32.28303_lon_-95.34111.npz,Train
lat_32.28420_lon_-81.28902.npz.npy,lat_32.28420_lon_-81.28902.npz,Train
lat_32.28434_lon_-95.26980.npz.npy,lat_32.28434_lon_-95.26980.npz,Train
lat_32.28453_lon_-110.98805.npz.npy,lat_32.28453_lon_-110.98805.npz,Train
lat_32.28476_lon_-95.24603.npz.npy,lat_32.28476_lon_-95.24603.npz,Train
lat_32.29456_lon_-107.76947.npz.npy,lat_32.29456_lon_-107.76947.npz,Train
lat_32.29888_lon_112.21704.npz.npy,lat_32.29888_lon_112.21704.npz,Train
lat_32.30279_lon_105.70195.npz.npy,lat_32.30279_lon_105.70195.npz,Train
lat_32.30474_lon_-110.98805.npz.npy,lat_32.30474_lon_-110.98805.npz,Train
lat_32.30480_lon_119.25492.npz.npy,lat_32.30480_lon_119.25492.npz,Train
lat_32.30620_lon_120.13492.npz.npy,lat_32.30620_lon_120.13492.npz,Train
lat_32.30907_lon_-84.99772.npz.npy,lat_32.30907_lon_-84.99772.npz,Train
lat_32.32300_lon_-86.29789.npz.npy,lat_32.32300_lon_-86.29789.npz,Train
lat_32.32371_lon_105.55932.npz.npy,lat_32.32371_lon_105.55932.npz,Train
lat_32.32495_lon_-81.02736.npz.npy,lat_32.32495_lon_-81.02736.npz,Train
lat_32.32666_lon_119.16029.npz.npy,lat_32.32666_lon_119.16029.npz,Train
lat_32.32871_lon_36.04055.npz.npy,lat_32.32871_lon_36.04055.npz,Train
lat_32.33116_lon_36.06290.npz.npy,lat_32.33116_lon_36.06290.npz,Train
lat_32.33359_lon_-106.70823.npz.npy,lat_32.33359_lon_-106.70823.npz,Train
lat_32.33905_lon_-109.75862.npz.npy,lat_32.33905_lon_-109.75862.npz,Train
lat_32.34164_lon_119.44619.npz.npy,lat_32.34164_lon_119.44619.npz,Train
lat_32.34464_lon_-81.36062.npz.npy,lat_32.34464_lon_-81.36062.npz,Train
lat_32.34493_lon_116.75840.npz.npy,lat_32.34493_lon_116.75840.npz,Train
lat_32.34497_lon_116.78220.npz.npy,lat_32.34497_lon_116.78220.npz,Train
lat_32.34501_lon_-81.19400.npz.npy,lat_32.34501_lon_-81.19400.npz,Train
lat_32.34504_lon_-81.17019.npz.npy,lat_32.34504_lon_-81.17019.npz,Train
lat_32.34515_lon_-111.05117.npz.npy,lat_32.34515_lon_-111.05117.npz,Train
lat_32.35492_lon_119.77970.npz.npy,lat_32.35492_lon_119.77970.npz,Train
lat_32.35492_lon_35.77970.npz.npy,lat_32.35492_lon_35.77970.npz,Train
lat_32.35853_lon_112.31306.npz.npy,lat_32.35853_lon_112.31306.npz,Train
lat_32.36042_lon_-84.48191.npz.npy,lat_32.36042_lon_-84.48191.npz,Train
lat_32.36367_lon_-86.34520.npz.npy,lat_32.36367_lon_-86.34520.npz,Train
lat_32.36379_lon_-86.36900.npz.npy,lat_32.36379_lon_-86.36900.npz,Train
lat_32.36522_lon_-81.19404.npz.npy,lat_32.36522_lon_-81.19404.npz,Train
lat_32.36525_lon_-81.17023.npz.npy,lat_32.36525_lon_-81.17023.npz,Train
lat_32.36531_lon_-81.12261.npz.npy,lat_32.36531_lon_-81.12261.npz,Train
lat_32.36580_lon_119.23263.npz.npy,lat_32.36580_lon_119.23263.npz,Train
lat_32.37615_lon_119.73275.npz.npy,lat_32.37615_lon_119.73275.npz,Train
lat_32.37666_lon_119.70896.npz.npy,lat_32.37666_lon_119.70896.npz,Train
lat_32.38206_lon_105.94070.npz.npy,lat_32.38206_lon_105.94070.npz,Train
lat_32.38362_lon_-86.29742.npz.npy,lat_32.38362_lon_-86.29742.npz,Train
lat_32.38411_lon_-86.39268.npz.npy,lat_32.38411_lon_-86.39268.npz,Train
lat_32.38489_lon_-86.58319.npz.npy,lat_32.38489_lon_-86.58319.npz,Train
lat_32.38908_lon_-84.94834.npz.npy,lat_32.38908_lon_-84.94834.npz,Train
lat_32.39652_lon_36.27504.npz.npy,lat_32.39652_lon_36.27504.npz,Train
lat_32.40331_lon_-81.78960.npz.npy,lat_32.40331_lon_-81.78960.npz,Train
lat_32.40340_lon_105.77419.npz.npy,lat_32.40340_lon_105.77419.npz,Train
lat_32.40355_lon_105.75037.npz.npy,lat_32.40355_lon_105.75037.npz,Train
lat_32.40572_lon_-111.12266.npz.npy,lat_32.40572_lon_-111.12266.npz,Train
lat_32.40702_lon_-114.81398.npz.npy,lat_32.40702_lon_-114.81398.npz,Train
lat_32.40784_lon_119.13841.npz.npy,lat_32.40784_lon_119.13841.npz,Train
lat_32.41406_lon_121.26644.npz.npy,lat_32.41406_lon_121.26644.npz,Train
lat_32.41553_lon_130.62354.npz.npy,lat_32.41553_lon_130.62354.npz,Train
lat_32.41954_lon_131.59118.npz.npy,lat_32.41954_lon_131.59118.npz,Train
lat_32.42146_lon_119.49597.npz.npy,lat_32.42146_lon_119.49597.npz,Train
lat_32.42416_lon_105.67907.npz.npy,lat_32.42416_lon_105.67907.npz,Train
lat_32.42553_lon_-114.71827.npz.npy,lat_32.42553_lon_-114.71827.npz,Train
lat_32.42598_lon_-116.94038.npz.npy,lat_32.42598_lon_-116.94038.npz,Train
lat_32.42599_lon_105.01197.npz.npy,lat_32.42599_lon_105.01197.npz,Train
lat_32.42611_lon_-95.24953.npz.npy,lat_32.42611_lon_-95.24953.npz,Train
lat_32.42667_lon_120.16289.npz.npy,lat_32.42667_lon_120.16289.npz,Train
lat_32.42806_lon_-96.10692.npz.npy,lat_32.42806_lon_-96.10692.npz,Train
lat_32.43972_lon_131.59175.npz.npy,lat_32.43972_lon_131.59175.npz,Train
lat_32.44118_lon_119.52034.npz.npy,lat_32.44118_lon_119.52034.npz,Train
lat_32.44572_lon_-114.71776.npz.npy,lat_32.44572_lon_-114.71776.npz,Train
lat_32.44590_lon_-80.72589.npz.npy,lat_32.44590_lon_-80.72589.npz,Train
lat_32.44613_lon_-116.86888.npz.npy,lat_32.44613_lon_-116.86888.npz,Train
lat_32.44620_lon_-116.98803.npz.npy,lat_32.44620_lon_-116.98803.npz,Train
lat_32.45005_lon_-84.97079.npz.npy,lat_32.45005_lon_-84.97079.npz,Train
lat_32.46372_lon_105.82237.npz.npy,lat_32.46372_lon_105.82237.npz,Train
lat_32.46504_lon_119.33039.npz.npy,lat_32.46504_lon_119.33039.npz,Train
lat_32.47001_lon_120.95555.npz.npy,lat_32.47001_lon_120.95555.npz,Train
lat_32.47016_lon_-96.03690.npz.npy,lat_32.47016_lon_-96.03690.npz,Train
lat_32.47960_lon_119.61673.npz.npy,lat_32.47960_lon_119.61673.npz,Train
lat_32.48660_lon_-116.94034.npz.npy,lat_32.48660_lon_-116.94034.npz,Train
lat_32.49071_lon_36.02217.npz.npy,lat_32.49071_lon_36.02217.npz,Train
lat_32.49082_lon_-84.99371.npz.npy,lat_32.49082_lon_-84.99371.npz,Train
lat_32.49205_lon_36.03385.npz.npy,lat_32.49205_lon_36.03385.npz,Train
lat_32.49337_lon_112.83948.npz.npy,lat_32.49337_lon_112.83948.npz,Train
lat_32.50542_lon_131.33143.npz.npy,lat_32.50542_lon_131.33143.npz,Train
lat_32.50677_lon_-116.89264.npz.npy,lat_32.50677_lon_-116.89264.npz,Train
lat_32.50682_lon_-86.98802.npz.npy,lat_32.50682_lon_-86.98802.npz,Train
lat_32.51154_lon_-82.97386.npz.npy,lat_32.51154_lon_-82.97386.npz,Train
lat_32.51322_lon_-85.13627.npz.npy,lat_32.51322_lon_-85.13627.npz,Train
lat_32.51335_lon_121.14531.npz.npy,lat_32.51335_lon_121.14531.npz,Train
lat_32.51370_lon_-82.83085.npz.npy,lat_32.51370_lon_-82.83085.npz,Train
lat_32.51652_lon_130.62535.npz.npy,lat_32.51652_lon_130.62535.npz,Train
lat_32.51911_lon_112.41078.npz.npy,lat_32.51911_lon_112.41078.npz,Train
lat_32.52186_lon_-106.13944.npz.npy,lat_32.52186_lon_-106.13944.npz,Train
lat_32.52567_lon_-86.41558.npz.npy,lat_32.52567_lon_-86.41558.npz,Train
lat_32.52678_lon_-116.74950.npz.npy,lat_32.52678_lon_-116.74950.npz,Train
lat_32.52698_lon_-116.89261.npz.npy,lat_32.52698_lon_-116.89261.npz,Train
lat_32.52794_lon_35.85654.npz.npy,lat_32.52794_lon_35.85654.npz,Train
lat_32.53412_lon_-96.42938.npz.npy,lat_32.53412_lon_-96.42938.npz,Train
lat_32.53573_lon_-107.49072.npz.npy,lat_32.53573_lon_-107.49072.npz,Train
lat_32.54586_lon_-97.08789.npz.npy,lat_32.54586_lon_-97.08789.npz,Train
lat_32.54926_lon_-97.32635.npz.npy,lat_32.54926_lon_-97.32635.npz,Train
lat_32.55232_lon_35.66653.npz.npy,lat_32.55232_lon_35.66653.npz,Train
lat_32.55350_lon_-83.61046.npz.npy,lat_32.55350_lon_-83.61046.npz,Train
lat_32.55352_lon_112.31589.npz.npy,lat_32.55352_lon_112.31589.npz,Train
lat_32.55399_lon_-83.58662.npz.npy,lat_32.55399_lon_-83.58662.npz,Train
lat_32.55669_lon_-96.54799.npz.npy,lat_32.55669_lon_-96.54799.npz,Train
lat_32.55792_lon_44.20904.npz.npy,lat_32.55792_lon_44.20904.npz,Train
lat_32.55851_lon_35.35665.npz.npy,lat_32.55851_lon_35.35665.npz,Train
lat_32.55936_lon_111.51306.npz.npy,lat_32.55936_lon_111.51306.npz,Train
lat_32.55945_lon_111.48920.npz.npy,lat_32.55945_lon_111.48920.npz,Train
lat_32.55983_lon_-96.71487.npz.npy,lat_32.55983_lon_-96.71487.npz,Train
lat_32.56007_lon_-111.28990.npz.npy,lat_32.56007_lon_-111.28990.npz,Train
lat_32.56010_lon_117.27446.npz.npy,lat_32.56010_lon_117.27446.npz,Train
lat_32.56040_lon_116.97257.npz.npy,lat_32.56040_lon_116.97257.npz,Train
lat_32.56194_lon_-96.83409.npz.npy,lat_32.56194_lon_-96.83409.npz,Train
lat_32.56341_lon_113.07947.npz.npy,lat_32.56341_lon_113.07947.npz,Train
lat_32.56619_lon_-82.90349.npz.npy,lat_32.56619_lon_-82.90349.npz,Train
lat_32.56882_lon_-115.27827.npz.npy,lat_32.56882_lon_-115.27827.npz,Train
lat_32.56946_lon_-115.32598.npz.npy,lat_32.56946_lon_-115.32598.npz,Train
lat_32.57148_lon_-84.28519.npz.npy,lat_32.57148_lon_-84.28519.npz,Train
lat_32.57157_lon_-115.49296.npz.npy,lat_32.57157_lon_-115.49296.npz,Train
lat_32.57368_lon_-83.61104.npz.npy,lat_32.57368_lon_-83.61104.npz,Train
lat_32.57417_lon_-83.58720.npz.npy,lat_32.57417_lon_-83.58720.npz,Train
lat_32.57466_lon_114.43664.npz.npy,lat_32.57466_lon_114.43664.npz,Train
lat_32.57659_lon_43.99410.npz.npy,lat_32.57659_lon_43.99410.npz,Train
lat_32.57925_lon_-104.41523.npz.npy,lat_32.57925_lon_-104.41523.npz,Train
lat_32.57959_lon_-84.69051.npz.npy,lat_32.57959_lon_-84.69051.npz,Train
lat_32.58050_lon_110.82937.npz.npy,lat_32.58050_lon_110.82937.npz,Train
lat_32.58057_lon_117.10745.npz.npy,lat_32.58057_lon_117.10745.npz,Train
lat_32.58058_lon_-116.91641.npz.npy,lat_32.58058_lon_-116.91641.npz,Train
lat_32.58476_lon_113.00838.npz.npy,lat_32.58476_lon_113.00838.npz,Train
lat_32.58966_lon_-115.32560.npz.npy,lat_32.58966_lon_-115.32560.npz,Train
lat_32.59029_lon_-115.37332.npz.npy,lat_32.59029_lon_-115.37332.npz,Train
lat_32.59090_lon_-115.42104.npz.npy,lat_32.59090_lon_-115.42104.npz,Train
lat_32.59119_lon_-97.44490.npz.npy,lat_32.59119_lon_-97.44490.npz,Train
lat_32.59218_lon_-84.30843.npz.npy,lat_32.59218_lon_-84.30843.npz,Train
lat_32.59341_lon_-115.63579.npz.npy,lat_32.59341_lon_-115.63579.npz,Train
lat_32.59367_lon_-115.65966.npz.npy,lat_32.59367_lon_-115.65966.npz,Train
lat_32.59392_lon_-115.68352.npz.npy,lat_32.59392_lon_-115.68352.npz,Train
lat_32.59679_lon_43.99388.npz.npy,lat_32.59679_lon_43.99388.npz,Train
lat_32.59746_lon_-116.08093.npz.npy,lat_32.59746_lon_-116.08093.npz,Train
lat_32.59833_lon_-87.79131.npz.npy,lat_32.59833_lon_-87.79131.npz,Train
lat_32.59857_lon_51.75199.npz.npy,lat_32.59857_lon_51.75199.npz,Train
lat_32.59950_lon_-111.57648.npz.npy,lat_32.59950_lon_-111.57648.npz,Train
lat_32.60034_lon_51.34619.npz.npy,lat_32.60034_lon_51.34619.npz,Train
lat_32.60040_lon_51.32232.npz.npy,lat_32.60040_lon_51.32232.npz,Train
lat_32.60073_lon_116.85320.npz.npy,lat_32.60073_lon_116.85320.npz,Train
lat_32.60078_lon_-117.09906.npz.npy,lat_32.60078_lon_-117.09906.npz,Train
lat_32.60078_lon_116.90094.npz.npy,lat_32.60078_lon_116.90094.npz,Train
lat_32.60081_lon_116.97256.npz.npy,lat_32.60081_lon_116.97256.npz,Train
lat_32.60379_lon_-84.91959.npz.npy,lat_32.60379_lon_-84.91959.npz,Train
lat_32.60645_lon_-85.08660.npz.npy,lat_32.60645_lon_-85.08660.npz,Train
lat_32.60645_lon_-97.08660.npz.npy,lat_32.60645_lon_-97.08660.npz,Train
lat_32.60821_lon_130.79409.npz.npy,lat_32.60821_lon_130.79409.npz,Train
lat_32.61017_lon_-97.34909.npz.npy,lat_32.61017_lon_-97.34909.npz,Train
lat_32.61169_lon_-115.46841.npz.npy,lat_32.61169_lon_-115.46841.npz,Train
lat_32.61226_lon_-115.51615.npz.npy,lat_32.61226_lon_-115.51615.npz,Train
lat_32.61619_lon_112.10194.npz.npy,lat_32.61619_lon_112.10194.npz,Train
lat_32.61648_lon_-83.49296.npz.npy,lat_32.61648_lon_-83.49296.npz,Train
lat_32.61891_lon_-86.27172.npz.npy,lat_32.61891_lon_-86.27172.npz,Train
lat_32.61977_lon_51.56116.npz.npy,lat_32.61977_lon_51.56116.npz,Train
lat_32.62048_lon_-110.62985.npz.npy,lat_32.62048_lon_-110.62985.npz,Train
lat_32.62099_lon_116.90092.npz.npy,lat_32.62099_lon_116.90092.npz,Train
lat_32.62101_lon_116.94867.npz.npy,lat_32.62101_lon_116.94867.npz,Train
lat_32.62399_lon_-96.91913.npz.npy,lat_32.62399_lon_-96.91913.npz,Train
lat_32.62477_lon_35.03315.npz.npy,lat_32.62477_lon_35.03315.npz,Train
lat_32.62515_lon_-84.99072.npz.npy,lat_32.62515_lon_-84.99072.npz,Train
lat_32.62841_lon_-97.20551.npz.npy,lat_32.62841_lon_-97.20551.npz,Train
lat_32.62908_lon_-97.25324.npz.npy,lat_32.62908_lon_-97.25324.npz,Train
lat_32.63099_lon_-115.39646.npz.npy,lat_32.63099_lon_-115.39646.npz,Train
lat_32.63159_lon_-115.44420.npz.npy,lat_32.63159_lon_-115.44420.npz,Train
lat_32.63246_lon_-115.51581.npz.npy,lat_32.63246_lon_-115.51581.npz,Train
lat_32.63246_lon_112.48419.npz.npy,lat_32.63246_lon_112.48419.npz,Train
lat_32.63274_lon_112.46031.npz.npy,lat_32.63274_lon_112.46031.npz,Train
lat_32.63301_lon_-115.56356.npz.npy,lat_32.63301_lon_-115.56356.npz,Train
lat_32.63927_lon_35.35877.npz.npy,lat_32.63927_lon_35.35877.npz,Train
lat_32.64093_lon_-86.72530.npz.npy,lat_32.64093_lon_-86.72530.npz,Train
lat_32.64098_lon_-86.74918.npz.npy,lat_32.64098_lon_-86.74918.npz,Train
lat_32.64511_lon_120.97545.npz.npy,lat_32.64511_lon_120.97545.npz,Train
lat_32.64907_lon_-88.76197.npz.npy,lat_32.64907_lon_-88.76197.npz,Train
lat_32.64928_lon_-97.25285.npz.npy,lat_32.64928_lon_-97.25285.npz,Train
lat_32.64961_lon_-97.27672.npz.npy,lat_32.64961_lon_-97.27672.npz,Train
lat_32.65057_lon_-115.34835.npz.npy,lat_32.65057_lon_-115.34835.npz,Train
lat_32.65208_lon_-115.46773.npz.npy,lat_32.65208_lon_-115.46773.npz,Train
lat_32.65294_lon_-115.53936.npz.npy,lat_32.65294_lon_-115.53936.npz,Train
lat_32.65342_lon_102.33889.npz.npy,lat_32.65342_lon_102.33889.npz,Train
lat_32.65807_lon_-80.08031.npz.npy,lat_32.65807_lon_-80.08031.npz,Train
lat_32.66085_lon_110.61422.npz.npy,lat_32.66085_lon_110.61422.npz,Train
lat_32.66114_lon_-86.72524.npz.npy,lat_32.66114_lon_-86.72524.npz,Train
lat_32.66119_lon_-86.74912.npz.npy,lat_32.66119_lon_-86.74912.npz,Train
lat_32.66132_lon_116.82921.npz.npy,lat_32.66132_lon_116.82921.npz,Train
lat_32.66141_lon_117.08366.npz.npy,lat_32.66141_lon_117.08366.npz,Train
lat_32.66165_lon_35.23996.npz.npy,lat_32.66165_lon_35.23996.npz,Train
lat_32.66397_lon_35.10568.npz.npy,lat_32.66397_lon_35.10568.npz,Train
lat_32.66516_lon_-96.96594.npz.npy,lat_32.66516_lon_-96.96594.npz,Train
lat_32.66914_lon_130.77142.npz.npy,lat_32.66914_lon_130.77142.npz,Train
lat_32.67077_lon_112.65203.npz.npy,lat_32.67077_lon_112.65203.npz,Train
lat_32.67139_lon_-97.39574.npz.npy,lat_32.67139_lon_-97.39574.npz,Train
lat_32.67139_lon_112.60426.npz.npy,lat_32.67139_lon_112.60426.npz,Train
lat_32.67169_lon_-115.41962.npz.npy,lat_32.67169_lon_-115.41962.npz,Train
lat_32.67169_lon_-97.41962.npz.npy,lat_32.67169_lon_-97.41962.npz,Train
lat_32.67188_lon_-114.25828.npz.npy,lat_32.67188_lon_-114.25828.npz,Train
lat_32.67473_lon_-115.68234.npz.npy,lat_32.67473_lon_-115.68234.npz,Train
lat_32.67591_lon_35.55079.npz.npy,lat_32.67591_lon_35.55079.npz,Train
lat_32.67639_lon_-114.47308.npz.npy,lat_32.67639_lon_-114.47308.npz,Train
lat_32.67667_lon_115.88249.npz.npy,lat_32.67667_lon_115.88249.npz,Train
lat_32.67782_lon_-96.54468.npz.npy,lat_32.67782_lon_-96.54468.npz,Train
lat_32.67997_lon_-111.64868.npz.npy,lat_32.67997_lon_-111.64868.npz,Train
lat_32.68028_lon_51.58543.npz.npy,lat_32.68028_lon_51.58543.npz,Train
lat_32.68161_lon_116.90085.npz.npy,lat_32.68161_lon_116.90085.npz,Train
lat_32.68162_lon_117.08368.npz.npy,lat_32.68162_lon_117.08368.npz,Train
lat_32.68723_lon_-97.08488.npz.npy,lat_32.68723_lon_-97.08488.npz,Train
lat_32.69097_lon_130.65240.npz.npy,lat_32.69097_lon_130.65240.npz,Train
lat_32.69120_lon_-83.78165.npz.npy,lat_32.69120_lon_-83.78165.npz,Train
lat_32.69248_lon_-97.46704.npz.npy,lat_32.69248_lon_-97.46704.npz,Train
lat_32.70083_lon_116.49456.npz.npy,lat_32.70083_lon_116.49456.npz,Train
lat_32.70099_lon_51.46607.npz.npy,lat_32.70099_lon_51.46607.npz,Train
lat_32.70177_lon_-117.14697.npz.npy,lat_32.70177_lon_-117.14697.npz,Train
lat_32.70178_lon_-80.86850.npz.npy,lat_32.70178_lon_-80.86850.npz,Train
lat_32.70179_lon_116.87693.npz.npy,lat_32.70179_lon_116.87693.npz,Train
lat_32.70181_lon_116.90083.npz.npy,lat_32.70181_lon_116.90083.npz,Train
lat_32.70183_lon_116.92473.npz.npy,lat_32.70183_lon_116.92473.npz,Train
lat_32.70706_lon_-97.06056.npz.npy,lat_32.70706_lon_-97.06056.npz,Train
lat_32.71538_lon_-115.70564.npz.npy,lat_32.71538_lon_-115.70564.npz,Train
lat_32.71562_lon_-115.72953.npz.npy,lat_32.71562_lon_-115.72953.npz,Train
lat_32.71678_lon_112.15098.npz.npy,lat_32.71678_lon_112.15098.npz,Train
lat_32.71794_lon_-79.98409.npz.npy,lat_32.71794_lon_-79.98409.npz,Train
lat_32.71874_lon_116.08812.npz.npy,lat_32.71874_lon_116.08812.npz,Train
lat_32.72048_lon_-0.66299.npz.npy,lat_32.72048_lon_-0.66299.npz,Train
lat_32.72048_lon_35.33701.npz.npy,lat_32.72048_lon_35.33701.npz,Train
lat_32.72136_lon_-114.71076.npz.npy,lat_32.72136_lon_-114.71076.npz,Train
lat_32.72199_lon_-80.86847.npz.npy,lat_32.72199_lon_-80.86847.npz,Train
lat_32.72202_lon_116.90081.npz.npy,lat_32.72202_lon_116.90081.npz,Train
lat_32.72204_lon_116.92471.npz.npy,lat_32.72204_lon_116.92471.npz,Train
lat_32.72265_lon_-96.78242.npz.npy,lat_32.72265_lon_-96.78242.npz,Train
lat_32.72307_lon_-96.80630.npz.npy,lat_32.72307_lon_-96.80630.npz,Train
lat_32.72535_lon_-96.94067.npz.npy,lat_32.72535_lon_-96.94067.npz,Train
lat_32.72612_lon_-96.98845.npz.npy,lat_32.72612_lon_-96.98845.npz,Train
lat_32.72973_lon_-97.22738.npz.npy,lat_32.72973_lon_-97.22738.npz,Train
lat_32.73072_lon_130.70094.npz.npy,lat_32.73072_lon_130.70094.npz,Train
lat_32.73259_lon_-97.44245.npz.npy,lat_32.73259_lon_-97.44245.npz,Train
lat_32.73720_lon_-97.87266.npz.npy,lat_32.73720_lon_-97.87266.npz,Train
lat_32.73743_lon_-114.49525.npz.npy,lat_32.73743_lon_-114.49525.npz,Train
lat_32.73852_lon_-116.03167.npz.npy,lat_32.73852_lon_-116.03167.npz,Train
lat_32.73888_lon_-80.07948.npz.npy,lat_32.73888_lon_-80.07948.npz,Train
lat_32.73888_lon_129.92052.npz.npy,lat_32.73888_lon_129.92052.npz,Train
lat_32.73971_lon_51.80099.npz.npy,lat_32.73971_lon_51.80099.npz,Train
lat_32.74014_lon_111.72927.npz.npy,lat_32.74014_lon_111.72927.npz,Train
lat_32.74019_lon_44.27916.npz.npy,lat_32.74019_lon_44.27916.npz,Train
lat_32.74028_lon_51.70536.npz.npy,lat_32.74028_lon_51.70536.npz,Train
lat_32.74094_lon_-111.57739.npz.npy,lat_32.74094_lon_-111.57739.npz,Train
lat_32.74134_lon_116.51824.npz.npy,lat_32.74134_lon_116.51824.npz,Train
lat_32.74181_lon_116.66169.npz.npy,lat_32.74181_lon_116.66169.npz,Train
lat_32.74207_lon_110.78124.npz.npy,lat_32.74207_lon_110.78124.npz,Train
lat_32.74211_lon_116.80515.npz.npy,lat_32.74211_lon_116.80515.npz,Train
lat_32.74220_lon_116.87688.npz.npy,lat_32.74220_lon_116.87688.npz,Train
lat_32.74223_lon_116.90079.npz.npy,lat_32.74223_lon_116.90079.npz,Train
lat_32.74782_lon_-97.08359.npz.npy,lat_32.74782_lon_-97.08359.npz,Train
lat_32.74993_lon_112.77302.npz.npy,lat_32.74993_lon_112.77302.npz,Train
lat_32.75156_lon_-85.34648.npz.npy,lat_32.75156_lon_-85.34648.npz,Train
lat_32.75762_lon_-96.49469.npz.npy,lat_32.75762_lon_-96.49469.npz,Train
lat_32.76021_lon_3.75335.npz.npy,lat_32.76021_lon_3.75335.npz,Train
lat_32.76049_lon_111.70552.npz.npy,lat_32.76049_lon_111.70552.npz,Train
lat_32.76079_lon_116.35074.npz.npy,lat_32.76079_lon_116.35074.npz,Train
lat_32.76130_lon_35.31417.npz.npy,lat_32.76130_lon_35.31417.npz,Train
lat_32.76201_lon_116.66162.npz.npy,lat_32.76201_lon_116.66162.npz,Train
lat_32.76232_lon_-117.19490.npz.npy,lat_32.76232_lon_-117.19490.npz,Train
lat_32.76303_lon_-96.78141.npz.npy,lat_32.76303_lon_-96.78141.npz,Train
lat_32.76345_lon_-108.14243.npz.npy,lat_32.76345_lon_-108.14243.npz,Train
lat_32.76469_lon_-89.12289.npz.npy,lat_32.76469_lon_-89.12289.npz,Train
lat_32.76534_lon_35.08416.npz.npy,lat_32.76534_lon_35.08416.npz,Train
lat_32.76573_lon_35.06026.npz.npy,lat_32.76573_lon_35.06026.npz,Train
lat_32.77067_lon_-108.15963.npz.npy,lat_32.77067_lon_-108.15963.npz,Train
lat_32.77079_lon_-115.27439.npz.npy,lat_32.77079_lon_-115.27439.npz,Train
lat_32.77396_lon_115.52254.npz.npy,lat_32.77396_lon_115.52254.npz,Train
lat_32.77855_lon_118.01660.npz.npy,lat_32.77855_lon_118.01660.npz,Train
lat_32.78060_lon_113.36249.npz.npy,lat_32.78060_lon_113.36249.npz,Train
lat_32.78105_lon_-96.66141.npz.npy,lat_32.78105_lon_-96.66141.npz,Train
lat_32.78162_lon_51.51433.npz.npy,lat_32.78162_lon_51.51433.npz,Train
lat_32.78236_lon_-96.73311.npz.npy,lat_32.78236_lon_-96.73311.npz,Train
lat_32.78253_lon_110.80506.npz.npy,lat_32.78253_lon_110.80506.npz,Train
lat_32.78259_lon_-117.14710.npz.npy,lat_32.78259_lon_-117.14710.npz,Train
lat_32.78263_lon_117.10769.npz.npy,lat_32.78263_lon_117.10769.npz,Train
lat_32.78279_lon_-96.75701.npz.npy,lat_32.78279_lon_-96.75701.npz,Train
lat_32.78406_lon_-96.82872.npz.npy,lat_32.78406_lon_-96.82872.npz,Train
lat_32.78632_lon_35.03682.npz.npy,lat_32.78632_lon_35.03682.npz,Train
lat_32.78746_lon_34.96510.npz.npy,lat_32.78746_lon_34.96510.npz,Train
lat_32.78884_lon_114.07185.npz.npy,lat_32.78884_lon_114.07185.npz,Train
lat_32.79270_lon_-88.59736.npz.npy,lat_32.79270_lon_-88.59736.npz,Train
lat_32.79434_lon_-115.53705.npz.npy,lat_32.79434_lon_-115.53705.npz,Train
lat_32.79504_lon_-96.35016.npz.npy,lat_32.79504_lon_-96.35016.npz,Train
lat_32.79593_lon_-97.68055.npz.npy,lat_32.79593_lon_-97.68055.npz,Train
lat_32.79769_lon_-83.52192.npz.npy,lat_32.79769_lon_-83.52192.npz,Train
lat_32.79856_lon_118.04075.npz.npy,lat_32.79856_lon_118.04075.npz,Train
lat_32.80049_lon_114.62150.npz.npy,lat_32.80049_lon_114.62150.npz,Train
lat_32.80155_lon_44.42222.npz.npy,lat_32.80155_lon_44.42222.npz,Train
lat_32.80192_lon_51.49052.npz.npy,lat_32.80192_lon_51.49052.npz,Train
lat_32.80247_lon_-116.67695.npz.npy,lat_32.80247_lon_-116.67695.npz,Train
lat_32.80260_lon_116.73324.npz.npy,lat_32.80260_lon_116.73324.npz,Train
lat_32.80383_lon_-96.80432.npz.npy,lat_32.80383_lon_-96.80432.npz,Train
lat_32.80507_lon_114.87615.npz.npy,lat_32.80507_lon_114.87615.npz,Train
lat_32.80572_lon_-96.91490.npz.npy,lat_32.80572_lon_-96.91490.npz,Train
lat_32.80572_lon_35.08510.npz.npy,lat_32.80572_lon_35.08510.npz,Train
lat_32.80596_lon_114.05671.npz.npy,lat_32.80596_lon_114.05671.npz,Train
